Ticker,Date,Current Ratio,Quick Ratio,D/E,ROA,ROE,Interest Coverage,X1,X2,X3,X4,X5,Sentiment Score,macro_stress
UPL.NS,2022-03-31,,,,0.0438563601398178,,,,0.1862020585638433,,,0.5560178521752803,0.105,1
UPL.NS,2021-03-31,,,,,,,,,,,,0.105,0
INDUSINDBK.NS,2025-03-31,,,,,,,,,,,,-0.333,0
INDUSINDBK.NS,2024-03-31,,,,0.017428454813456,,,,0.0574389885341059,,,0.0572038879373325,-0.333,0
INDUSINDBK.NS,2023-03-31,,,,0.0162579777664929,,,,0.0528055196055052,,,0.0556261361899365,-0.333,1
INDUSINDBK.NS,2022-03-31,,,,0.0119538009591642,,,,0.0478951944079115,,,0.0548383024047586,-0.333,1
INDUSINDBK.NS,2021-03-31,,,,0.0080740409270744,,,,0.044264819532625,,,0.0535089771258525,-0.333,0
M&M.NS,2025-03-31,,,,0.046576871399295,,,,,,,0.5718933793087101,-0.1,0
M&M.NS,2024-03-31,,,,0.0476877071010318,,,,0.2442559529968443,,,0.5851835497926731,-0.1,0
M&M.NS,2023-03-31,,,,0.0499364301933972,,,,0.2340434005691437,,,0.5781696859471362,-0.1,1
M&M.NS,2022-03-31,,,,0.0377762002563855,,,,0.2249932802183412,,,0.5079490996641258,-0.1,1
M&M.NS,2021-03-31,,,,,,,,,,,,-0.1,0
TATAMOTORS.NS,2025-03-31,,,,0.0734995061298007,,,,,,,1.1536517343559352,0.0,0
TATAMOTORS.NS,2024-03-31,,,,0.0847101509410302,,,,0.148949064268347,,,1.1633502215861504,0.0,0
TATAMOTORS.NS,2023-03-31,,,,0.0071836470083525,,,,0.0751336476897351,,,1.02021299127015,0.0,1
TATAMOTORS.NS,2022-03-31,,,,-0.0346061110109121,,,,0.0694047089054794,,,0.8324822705031726,0.0,1
TATAMOTORS.NS,2021-03-31,,,,,,,,,,,,0.0,0
SBICARD.NS,2025-03-31,,,,0.0292377238511086,,,,,,,0.2261855069279801,0.0,0
SBICARD.NS,2024-03-31,,,,0.0413929703738428,,,,0.1328495202869184,,,0.2277094708157279,0.0,0
SBICARD.NS,2023-03-31,,,,0.0495870508563293,,,,0.1326588146023454,,,0.2344384392243722,0.0,1
SBICARD.NS,2022-03-31,,,,0.0466439604911391,,,,0.1293293808694939,,,0.2492672828177207,0.0,1
SBICARD.NS,2021-03-31,,,,,,,,,,,,0.0,0
AMBUJACEM.NS,2025-03-31,,,,0.0514844510639948,,,,,,,0.4163015543438473,0.0,0
AMBUJACEM.NS,2024-03-31,,,,0.054724653093266,,,,0.1671987161590871,,,0.5024353802983592,0.0,0
AMBUJACEM.NS,2021-12-31,,,,0.0615065859462501,,,,0.144149078666569,,,0.6315305591755174,0.0,0
AMBUJACEM.NS,2020-12-31,,,,0.0595518205872504,,,,0.0988396478410501,,,0.6065819585254036,0.0,1
SHREECEM.NS,2025-03-31,,,,0.0394068320103777,,,,,,,0.6767862006418698,0.0,0
SHREECEM.NS,2024-03-31,,,,0.0857031345303463,,,,0.3839108346834937,,,0.7299201136746172,0.0,0
SHREECEM.NS,2023-03-31,,,,0.0482533187210117,,,,0.3309933872409522,,,0.6623027165703271,0.0,1
SHREECEM.NS,2022-03-31,,,,0.0981915778765146,,,,0.3276373454242894,,,0.6141506462620553,0.0,1
SHREECEM.NS,2021-03-31,,,,,,,,,,,,0.0,0
DABUR.NS,2025-03-31,,,,0.1088959776445453,,,,,,,0.7739572013296961,0.1,0
DABUR.NS,2024-03-31,,,,0.1218487728365607,,,,0.5989612952201594,,,0.8202256478349076,0.1,0
DABUR.NS,2023-03-31,,,,0.1250259074567336,,,,0.5950717609087787,,,0.8368390485976285,0.1,1
DABUR.NS,2022-03-31,,,,0.1415780660717178,,,,0.5992138079356719,,,0.8798081815095897,0.1,1
DABUR.NS,2021-03-31,,,,,,,,,,,,0.1,0
PIDILITIND.NS,2025-03-31,,,,0.1481814541943136,,,,,,,0.937825224619544,-1.0,0
PIDILITIND.NS,2024-03-31,,,,0.1428773251707087,,,,0.5631095634069869,,,1.0230536312526075,-1.0,0
PIDILITIND.NS,2023-03-31,,,,0.1209736418553123,,,,0.542319159488533,,,1.116541346239722,-1.0,1
PIDILITIND.NS,2022-03-31,,,,0.1269029238241964,,,,0.5179504856225868,,,1.0382896752917834,-1.0,1
